id	relid	year	active_year	code_status	type_of_violence	conflict_dset_id	conflict_new_id	conflict_name	dyad_dset_id	dyad_new_id	dyad_name	side_a_dset_id	side_a_new_id	side_a	side_b_dset_id	side_b_new_id	side_b	number_of_sources	source_article	source_office	source_date	source_headline	source_original	where_prec	where_coordinates	where_description	adm_1	adm_2	latitude	longitude	geom_wkt	priogrid_gid	country	country_id	region	event_clarity	date_prec	date_start	date_end	deaths_a	deaths_b	deaths_civilians	deaths_unknown	best_est	high_est	low_est
220410	COL-2004-1-237-63	2004	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Noche y Niebla 15/2					3	Purace municipality	Province: Cauca, Municipality: Purace (Coconuco)	Cauca department	Purace municipality	2.25	-76.416667	POINT (-76.416667 2.250000)	132688	Colombia	100	Americas	1	1	02/15/2004 00:00:00	02/15/2004 00:00:00	0	1	0	0	1	1	1
220411	COL-2004-1-237-64	2004	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Noche y Niebla 15/2					3	Socotá municipality	Province: Boyaca, Municipality: Socota	Boyacá department	Socotá municipality	5.90898	-72.58113	POINT (-72.581130 5.908980)	137735	Colombia	100	Americas	1	1	02/15/2004 00:00:00	02/15/2004 00:00:00	0	6	0	0	6	6	0
220412	COL-2003-3-1632-23	2003	True	Clear	3	1632	610	AUC - Civilians	1632	1077	AUC - Civilians	1632	771	AUC	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de Zona Bananera, septiembre de 2003" http://rutasdelconflicto.com/interna.php?masacre=446					3	Zona Bananera municipality	La Loma farm, municipality of Zona Bananera, Magdalena	Magdalena department	Zona Bananera municipality	10.76417	-74.15722	POINT (-74.157220 10.764170)	144932	Colombia	100	Americas	1	1	09/03/2003 00:00:00	09/03/2003 00:00:00	0	0	7	0	7	7	7
220413	COL-2003-1-237-19	2003	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Reuters 2003-05-22				The army	4	Vichada department	Eastern jungles, Vichada province near Venezuela	Vichada department		5	-69.5	POINT (-69.500000 5.000000)	137022	Colombia	100	Americas	1	1	05/22/2003 00:00:00	05/22/2003 00:00:00	1	29	0	0	30	30	30
220414	COL-2003-1-237-20	2003	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Reuters 2003-05-27				Police	1	San Vicente del Caguán town	The Town San Vicente, Caguan, south Colombia	Caquetá department	San Vicente del Caguán municipality	2.121722	-74.766141	POINT (-74.766141 2.121722)	132691	Colombia	100	Americas	1	1	05/27/2003 00:00:00	05/27/2003 00:00:00	0	0	1	0	1	1	1
220415	COL-2003-1-237-71	2003	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Xinhua 2003-05-30 "Eight-year-old child killed by Colombian rebels.				Military source, General Jorge Pineda, commander of the 27th jungle brigade	4	Cauca department	Guayuyaco road, southwest state of Cauca	Cauca department		2.5	-76.833333	POINT (-76.833333 2.500000)	133407	Colombia	100	Americas	1	1	05/29/2003 00:00:00	05/29/2003 00:00:00	0	0	1	0	1	1	1
220416	COL-2003-1-237-28	2003	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Xinhua 2003-07-02				A police spokesman	4	Huila department	Huila, southwest	Huila department		2.5	-75.583333	POINT (-75.583333 2.500000)	133409	Colombia	100	Americas	1	1	06/02/2003 00:00:00	06/02/2003 00:00:00	1	0	0	0	1	1	1
220418	COL-2003-3-6506-3	2003	False	Clear	3	6506	13757	Bloque Central Bolívar - Civilians	6506	14830	Bloque Central Bolívar - Civilians	6506	6506	Bloque Central Bolívar	9999	1	Civilians	-1	Reuters 2003-06-09 /Rutas del Conflicto "Masacre de La Herradura" http://rutasdelconflicto.com/interna.php?masacre=211				The army	1	La Herradura	site known as La Herradura, on the road leading to the municipality of Riosucio, outside the town of Riosucioin the province of Caldas 200 km northwest of Bogotá	Caldas department		5.263125	-75.254714	POINT (-75.254714 5.263125)	137010	Colombia	100	Americas	1	2	06/08/2003 00:00:00	06/09/2003 00:00:00	0	0	4	0	4	4	4
220419	COL-2003-1-237-21	2003	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Xinhua 2003-06-13				Local police commander Colonel Jesus Gomez	1	Zambrano town	The rural area of Zmbrano in northern Colombia	Magdalena department		9.74724	-74.8153	POINT (-74.815300 9.747240)	143491	Colombia	100	Americas	1	1	06/13/2003 00:00:00	06/13/2003 00:00:00	0	0	0	0	0	1	0
220420	COL-2003-1-237-22	2003	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Reuters 2003-05-14				Colombian Air Forces	4	Cauca department	Southern Cauca	Cauca department		2.5	-76.833333	POINT (-76.833333 2.500000)	133407	Colombia	100	Americas	1	1	06/14/2003 00:00:00	06/14/2003 00:00:00	0	37	0	0	37	37	37
220421	COL-2003-3-1632-24	2003	True	Clear	3	1632	610	AUC - Civilians	1632	1077	AUC - Civilians	1632	771	AUC	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de Maceo" http://rutasdelconflicto.com/interna.php?masacre=698					1	San José del Nus town	Kidnapped from municipality of Maceo, Antioquia, bodies found near the railway station in the village San José del Nus in the municipality of San Roque.	Antioquia department	San Roque municipality	6.49444	-74.84028	POINT (-74.840280 6.494440)	138451	Colombia	100	Americas	1	1	09/10/2003 00:00:00	09/10/2003 00:00:00	0	0	8	0	8	8	8
220422	COL-2003-1-342-6	2003	False	Clear	1	1-92	289	Colombia:Government	342	624	Government of Colombia - ELN	100	17	Government of Colombia	1605	744	ELN	-1	Xinhua 2003-06-21				Military authorities	4	Huila department	Huila, south	Huila department		2.5	-75.583333	POINT (-75.583333 2.500000)	133409	Colombia	100	Americas	1	1	06/21/2003 00:00:00	06/21/2003 00:00:00	0	4	0	0	4	4	4
220423	COL-2003-1-237-24	2003	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Reuters 2003-06-23				The army	4	Arauca department	Arauca	Arauca department		6.666667	-71	POINT (-71.000000 6.666667)	139179	Colombia	100	Americas	1	1	06/23/2003 00:00:00	06/23/2003 00:00:00	0	0	2	0	2	2	2
220424	COL-2003-3-1604-26	2003	True	Clear	3	1604	605	FARC - Civilians	1604	1072	FARC - Civilians	1604	743	FARC	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de La Campiña y La Dignidad" http://rutasdelconflicto.com/interna.php?masacre=364					1	Buenaventura town	neighborhoods La Campiña and La Dignidad in Buenaventura, Valle del Cauca	Valle del Cauca  department	Buenaventura municipality	3.880099	-77.031164	POINT (-77.031164 3.880099)	134846	Colombia	100	Americas	1	1	06/29/2003 00:00:00	06/29/2003 00:00:00	0	0	4	0	4	4	4
220426	COL-2003-1-342-7	2003	False	Clear	1	1-92	289	Colombia:Government	342	624	Government of Colombia - ELN	100	17	Government of Colombia	1605	744	ELN	-1	Xinhua 2003-07-15				Authorities	1	Cúcuta town	Cucuta, 400 km north of Bogotá	Norte de Santander department	Cúcuta municipality	7.893907	-72.507821	POINT (-72.507821 7.893907)	140615	Colombia	100	Americas	1	1	07/15/2003 00:00:00	07/15/2003 00:00:00	0	0	0	0	0	1	0
220427	COL-2003-3-1604-9	2003	True	Clear	3	1604	605	FARC - Civilians	1604	1072	FARC - Civilians	1604	743	FARC	9999	1	Civilians	-1	Xinhua 2003-07-17				Local press	4	Arauca department	Arauca	Arauca department		6.666667	-71	POINT (-71.000000 6.666667)	139179	Colombia	100	Americas	1	1	07/17/2003 00:00:00	07/17/2003 00:00:00	0	0	1	0	1	1	0
220428	COL-2003-3-1604-27	2003	True	Clear	3	1604	605	FARC - Civilians	1604	1072	FARC - Civilians	1604	743	FARC	9999	1	Civilians	-1	Rutas del Conflict "Masacre de El Retorno, Guaviare" http://rutasdelconflicto.com/interna.php?masacre=330					3	El Retorno municipality	Costeñita village, municipality of El Retorno, Guaviare	Guaviare department	El Retorno municipality	1.92608	-71.57561	POINT (-71.575610 1.926080)	131977	Colombia	100	Americas	1	1	07/03/2003 00:00:00	07/03/2003 00:00:00	0	0	6	0	6	6	6
220429	COL-2004-1-237-68	2004	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Noche y Niebla 20/2					3	Anzoátegui municipality	Province: Tolima, Municipality: Anzoategui	Tolima  department	Anzoátegui municipality	4.666667	-75.25	POINT (-75.250000 4.666667)	136290	Colombia	100	Americas	1	1	02/20/2004 00:00:00	02/20/2004 00:00:00	0	1	0	0	1	1	1
220430	COL-2003-3-1632-25	2003	True	Clear	3	1632	610	AUC - Civilians	1632	1077	AUC - Civilians	1632	771	AUC	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de Orito 2003" http://rutasdelconflicto.com/interna.php?masacre=452					1	Orito town	Brisas del río Orito village, Orito municipalty, Putumayo	Putumayo department	Orito municipality	0.66749	-76.87297	POINT (-76.872970 0.667490)	130527	Colombia	100	Americas	1	1	10/22/2003 00:00:00	10/22/2003 00:00:00	0	0	8	0	8	8	8
220431	COL-2004-1-237-8	2004	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Noche y Niebla 7/1					3	Cucutilla municipality	Province: Norte de Santander, Municipality: Cucutilla	Norte de Santander department	Cucutilla municipality	7.5	-72.75	POINT (-72.750000 7.500000)	140615	Colombia	100	Americas	1	1	01/07/2004 00:00:00	01/07/2004 00:00:00	0	2	0	0	2	2	2
220432	COL-2004-1-237-9	2004	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Noche y Niebla 7/1					3	Pensilvania municipality	Province: Caldas, Municipality: Pensilvania	Caldas department	Pensilvania municipality	5.5	-75.083333	POINT (-75.083333 5.500000)	137730	Colombia	100	Americas	1	1	01/07/2004 00:00:00	01/07/2004 00:00:00	2	0	0	0	2	2	2
220433	COL-2003-3-1632-26	2003	True	Clear	3	1632	610	AUC - Civilians	1632	1077	AUC - Civilians	1632	771	AUC	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de El Tarra, octubre de 2003" http://rutasdelconflicto.com/interna.php?masacre=437					1	Bracitas village	Villages of Los Balsos and Bracitos, Municipality: El Tarra, Department: Norte De Santander	Norte de Santander department	El Tarra municipality	8.305883	-73.44539	POINT (-73.445390 8.305883)	141334	Colombia	100	Americas	1	1	10/29/2003 00:00:00	10/29/2003 00:00:00	0	0	4	0	4	4	4
220435	COL-2003-1-237-30	2003	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	AP 2003-07-25				Authorities	4	Huila department	Huila in southwest Colombia	Huila department		2.5	-75.583333	POINT (-75.583333 2.500000)	133409	Colombia	100	Americas	1	1	07/25/2003 00:00:00	07/25/2003 00:00:00	0	0	2	0	2	2	2
220437	COL-2003-3-6506-4	2003	False	Clear	3	6506	13757	Bloque Central Bolívar - Civilians	6506	14830	Bloque Central Bolívar - Civilians	6506	6506	Bloque Central Bolívar	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de Cartagena del Chairá 2003" http://rutasdelconflicto.com/interna.php?masacre=627					1	Cartagena del Chairá town	town of Cartagena del Chaira, Caqueta	Caquetá department	Cartagena del Chairá municipality	1.334884	-74.842886	POINT (-74.842886 1.334884)	131251	Colombia	100	Americas	1	1	07/31/2003 00:00:00	07/31/2003 00:00:00	0	0	4	0	4	4	4
220439	COL-2003-1-237-72	2003	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Reuters 2003-08-08 /AFP 9 Aug 2003 "Rebel car bomb kills five in Colombia - police.				Police	1	Saravena town	Saravena town in the province of Arauca	Arauca department	Saravena municipality	6.953758	-71.87523	POINT (-71.875230 6.953758)	139177	Colombia	100	Americas	1	1	08/08/2003 00:00:00	08/08/2003 00:00:00	0	0	5	0	5	5	5
220440	COL-2003-3-1604-14	2003	True	Clear	3	1604	605	FARC - Civilians	1604	1072	FARC - Civilians	1604	743	FARC	9999	1	Civilians	-1	AP 2003-09-29 /AFP 30 Sep 2003 "Toll in Colombia motorbike bomb up as rebels claim tourist kidnapping.				The army	1	Florencia town	In the southwestern city of Florencia	Cauca department	Florencia municipality	1.68318	-77.073305	POINT (-77.073305 1.683180)	131966	Colombia	100	Americas	1	1	09/28/2003 00:00:00	09/28/2003 00:00:00	0	0	10	2	12	12	12
220441	COL-2004-1-237-11	2004	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Noche y Niebla 9/1					3	Sonsón municipality	Province: Antioquia, Municipality: Sonson	Antioquia department	Sonsón municipality	5.75	-75	POINT (-75.000000 5.750000)	137731	Colombia	100	Americas	1	1	01/09/2004 00:00:00	01/09/2004 00:00:00	0	1	0	0	1	1	1
220442	COL-2004-1-237-12	2004	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Noche y Niebla 9/1					3	Valdivia municipality	Province: Antioquia, Municipality: Valdivia	Antioquia department	Valdivia municipality	7.333333	-75.333333	POINT (-75.333333 7.333333)	139890	Colombia	100	Americas	1	1	01/09/2004 00:00:00	01/09/2004 00:00:00	0	2	0	0	2	2	2
220443	COL-2003-3-1632-27	2003	True	Clear	3	1632	610	AUC - Civilians	1632	1077	AUC - Civilians	1632	771	AUC	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de Barrancas 2003" http://rutasdelconflicto.com/interna.php?masacre=179					1	Los Olmos village	farm Los Olmos, in the municipality of Barrancas, Guajira.	La Guajira department	Barrancas municipality	10.8525	-72.67167	POINT (-72.671670 10.852500)	144935	Colombia	100	Americas	1	1	11/08/2003 00:00:00	11/08/2003 00:00:00	0	0	4	0	4	4	4
220444	COL-2004-1-237-72	2004	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Reuters 25/2 and Noche y Niebla 24/2				Vice Chairman of US Joint Chief of Staff, Gen. Peter Pace comments on a reporting on the incident.	3	Santa María municipality	In the mountains of Huila province, municipality of Santa Maria	Huila department	Santa María municipality	3	-75.7	POINT (-75.700000 3.000000)	134129	Colombia	100	Americas	1	1	02/24/2004 00:00:00	02/24/2004 00:00:00	12	4	0	0	16	17	16
220445	COL-2003-3-1632-28	2003	True	Clear	3	1632	610	AUC - Civilians	1632	1077	AUC - Civilians	1632	771	AUC	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de Matal de Flor Amarillo" http://rutasdelconflicto.com/interna.php?masacre=61					1	Matal de Flor Amarillo	Matal de Flor Amarillo, Arauca municipality, Arauca	Arauca department	Arauca municipality	6.61528	-70.51417	POINT (-70.514170 6.615280)	139179	Colombia	100	Americas	1	1	11/24/2003 00:00:00	11/24/2003 00:00:00	0	0	6	0	6	6	6
220446	COL-2003-3-1632-4	2003	True	Clear	3	1632	610	AUC - Civilians	1632	1077	AUC - Civilians	1632	771	AUC	9999	1	Civilians	-1	Rutas del Conflicto "Masacre de San Pedro, La Guajira" http://rutasdelconflicto.com/interna.php?masacre=186					3	Barrancas municipality	San Pedro in the municipality of Barrancas, Guajira	La Guajira department	Barrancas municipality	11	-72.75	POINT (-72.750000 11.000000)	145655	Colombia	100	Americas	1	1	01/07/2003 00:00:00	01/07/2003 00:00:00	0	0	6	0	6	6	6
220447	COL-2003-1-237-42	2003	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Reuters 2003-10-03					6	Colombia				4	-72	POINT (-72.000000 4.000000)	135577	Colombia	100	Americas	2	4	09/01/2003 00:00:00	09/30/2003 00:00:00	0	0	0	0	0	7	0
220448	COL-2003-3-1604-15	2003	True	Clear	3	1604	605	FARC - Civilians	1604	1072	FARC - Civilians	1604	743	FARC	9999	1	Civilians	-1	AP 2003-09-30				Police Gen. Luis Rodriguez	6	Colombia	Caribbean coast			4	-72	POINT (-72.000000 4.000000)	135577	Colombia	100	Americas	1	1	09/30/2003 00:00:00	09/30/2003 00:00:00	0	0	1	0	1	1	0
220449	COL-2003-3-1604-17	2003	True	Clear	3	1604	605	FARC - Civilians	1604	1072	FARC - Civilians	1604	743	FARC	9999	1	Civilians	-1	AP 2003-10-17 /Xinhua 17 Oct 2003 "One killed, six injured in explosions in Colombia.				Police	1	Medellín town	Medellin town	Antioquia department	Medellín Medellín municipality	6.25184	-75.563591	POINT (-75.563591 6.251840)	138449	Colombia	100	Americas	1	1	10/16/2003 00:00:00	10/16/2003 00:00:00	0	0	0	0	0	1	0
